Складские остатки на дату;Код продукции ДКС;Количество;Базовая единица измерения ;Сумма с НДС ;Город;Адрес офиса продаж дистр.;Внутр. код офиса продаж дистр.;Срок доставки
29.05.2024;45017;5;шт;538;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;45017;6;шт;538;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;45017;3;шт;538;Краснодар;ул. Российская, д. 252;;0
29.05.2024;45018;4;шт;406,14;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;45018;4;шт;406,14;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;45018;4;шт;406,14;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;45018;4;шт;406,14;Краснодар;ул. Российская, д. 252;;0
29.05.2024;45018;20;шт;406,14;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;45018;5;шт;406,14;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;11925;100;м;167,23;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;11925;46;м;167,23;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;11925;50;м;167,23;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;11925;86;м;167,23;Краснодар;ул. Российская, д. 252;;0
29.05.2024;25331;10;шт;22,78;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;25331;11;шт;22,78;Краснодар;ул. Российская, д. 252;;0
29.05.2024;25334;5;шт;53,02;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;25334;45;шт;53,02;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;25334;90;шт;53,02;Краснодар;;;0
29.05.2024;50325;10;шт;384,51;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;50325;31;шт;384,51;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;53353;6;шт;11,83;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;53353;88;шт;11,83;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;37303;44;шт;96,42;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;37303;4;шт;96,42;Краснодар;;;0
29.05.2024;CM211240;353;шт;93,12;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;25303;100;шт;0,78;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;25303;200;шт;0,78;Краснодар;ул. Российская, д. 252;;0
29.05.2024;25303;299;шт;0,78;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;50150;3;шт;248,71;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;50150;7;шт;248,71;Краснодар;ул. Российская, д. 252;;0
29.05.2024;50150;2;шт;248,71;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;25305;40;шт;1,14;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;25305;30;шт;1,14;Краснодар;ул. Российская, д. 252;;0
29.05.2024;25217;19;шт;5,24;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;25217;10;шт;5,24;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;25217;10;шт;5,24;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;25217;380;шт;5,24;Краснодар;ул. Российская, д. 252;;0
29.05.2024;53338;20;шт;4,95;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;53338;20;шт;4,95;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;53338;520;шт;4,95;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;53338;20;шт;4,95;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;53338;20;шт;4,95;Краснодар;;;0
29.05.2024;BPM2920;16;м;735,65;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;BML1007;6;шт;367,82;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;30574;6;шт;76,74;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;37305;62;шт;112,33;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;25320;51;шт;7,28;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;25320;50;шт;7,28;Краснодар;ул. Российская, д. 252;;0
29.05.2024;25320;27;шт;7,28;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;CM080645;5;шт;7,95;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;25326;13;шт;12,15;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;25326;1;шт;12,15;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;25326;50;шт;12,15;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;25326;14;шт;12,15;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;25326;40;шт;12,15;Краснодар;ул. Российская, д. 252;;0
29.05.2024;25326;99;шт;12,15;Краснодар;;;0
29.05.2024;CM300600;14;шт;277,61;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;CM300600;28;шт;277,61;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;BBL4030;1;шт;936,73;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;BBL4030;20;шт;936,73;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;BBL4030;65;шт;936,73;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;BBA1005;10;шт;506,53;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;50040;2;шт;485,68;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;50040;2;шт;485,68;Краснодар;ул. Российская, д. 252;;0
29.05.2024;25475;1;шт;10,81;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;25475;3;шт;10,81;Краснодар;ул. Российская, д. 252;;0
29.05.2024;25475;3;шт;10,81;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;37301R;97;шт;85,85;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;53359;80;шт;33,95;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;53359;56;шт;33,95;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;53359;38;шт;33,95;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;53359;144;шт;33,95;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;53359;78;шт;33,95;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;53359;67;шт;33,95;Краснодар;ул. Российская, д. 252;;0
29.05.2024;53359;50;шт;33,95;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;53359;20;шт;33,95;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;53359;100;шт;33,95;Краснодар;;;0
29.05.2024;54925;17;шт;13,1;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;54925;118;шт;13,1;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;54925;44;шт;13,1;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;54925;92;шт;13,1;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;54925;29;шт;13,1;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;54925;26;шт;13,1;Краснодар;ул. Российская, д. 252;;0
29.05.2024;54925;80;шт;13,1;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;54925;9;шт;13,1;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;54925;102;шт;13,1;Краснодар;;;0
29.05.2024;59425;2;шт;1927,1;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;59425;3;шт;1927,1;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;59425;2;шт;1927,1;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;59425;1;шт;1927,1;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;59425;3;шт;1927,1;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;59425;4;шт;1927,1;Краснодар;ул. Российская, д. 252;;0
29.05.2024;59425;5;шт;1927,1;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;59425;2;шт;1927,1;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;59425;2;шт;1927,1;Краснодар;;;0
29.05.2024;CM010620;2;шт;9,31;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;36015;4;шт;2432,28;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;00590;9;шт;71,78;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;00590;6;шт;71,78;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;00590;2;шт;71,78;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;00590;3;шт;71,78;Краснодар;ул. Российская, д. 252;;0
29.05.2024;01784;20;м;433,88;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;01784;24;м;433,88;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;01784;20;м;433,88;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;01784;14;м;433,88;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;01784;4;м;433,88;Краснодар;ул. Российская, д. 252;;0
29.05.2024;01784;22;м;433,88;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;01784;10;м;433,88;Краснодар;;;0
29.05.2024;01705;87;шт;235,23;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;01705;12;шт;235,23;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;01705;5;шт;235,23;Краснодар;ул. Российская, д. 252;;0
29.05.2024;03282;9;шт;136,96;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;37392;36;шт;136,38;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;25207;11;шт;1,48;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;25207;20;шт;1,48;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;25207;67;шт;1,48;Краснодар;ул. Российская, д. 252;;0
29.05.2024;25209;45;шт;1,94;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;25209;50;шт;1,94;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;25209;25;шт;1,94;Краснодар;ул. Российская, д. 252;;0
29.05.2024;25308;35;шт;5,27;Краснодар;ул. Российская, д. 252;;0
29.05.2024;35264;24;м;691,22;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;54940;4;шт;61,21;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;54940;16;шт;61,21;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;54940;20;шт;61,21;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;54940;10;шт;61,21;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;54940;38;шт;61,21;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;54940;4;шт;61,21;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;54940;14;шт;61,21;Краснодар;;;0
29.05.2024;50120;59;шт;84,1;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;50120;5;шт;84,1;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;50120;124;шт;84,1;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;50432;6;шт;138,9;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;50432;37;шт;138,9;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;50432;39;шт;138,9;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;50432;16;шт;138,9;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;50432;8;шт;138,9;Краснодар;ул. Российская, д. 252;;0
29.05.2024;50432;35;шт;138,9;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;50432;12;шт;138,9;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;50432;18;шт;138,9;Краснодар;;;0
29.05.2024;50440;1;шт;199,24;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;50440;50;шт;199,24;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;50440;1;шт;199,24;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;50440;2;шт;199,24;Краснодар;;;0
29.05.2024;36663K;2;уп;2379,41;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;36663K;9;уп;2379,41;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;CM111000;20;шт;8,25;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;CM111000;4;шт;8,25;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;CM111000;4;шт;8,25;Краснодар;ул. Российская, д. 252;;0
29.05.2024;CM111000;32;шт;8,25;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;BBL4020;246;шт;593,25;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;BBL4020;23;шт;593,25;Краснодар;;;0
29.05.2024;35263;27;м;513,62;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;BBL4015;7;шт;577,83;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;BBL4015;1;шт;577,83;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;BBL4015;294;шт;577,83;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;36784;2;шт;1165,09;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;38040;10;шт;955,35;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;36237K;3;уп;2630,06;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;BPN2903;1;шт;501,94;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;BPN2903;56;шт;501,94;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;36003K;2;уп;1928,94;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;36003K;16;уп;1928,94;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;CM200601;16;м;87,49;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;CM200601;1;м;87,49;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;CM200601;2;м;87,49;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;CM200601;24;м;87,49;Краснодар;ул. Российская, д. 252;;0
29.05.2024;CM200601;171;м;87,49;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;BBM5020;29;шт;556,78;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;36660K;32;уп;2068,43;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;CM201001;5;м;256,95;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;SPL3520;135;м;558,72;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;CM200602;2;м;83,29;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;CM200602;156;м;83,29;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;CM460645;13;шт;70,23;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;37434;6;шт;1400,29;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;R5ST0752;1;шт;12896,64;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;R5ST0752;1;шт;12896,64;Краснодар;ул. Российская, д. 252;;0
29.05.2024;R5ST0331;1;шт;6736,46;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;R5ST0331;1;шт;6736,46;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;R5ST0431;1;шт;6824,34;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;R5ST0431;2;шт;6824,34;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;R5ST0431;2;шт;6824,34;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;R5ST0431;1;шт;6824,34;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;R5ST0431;2;шт;6824,34;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;R5ST0431;2;шт;6824,34;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;R5ST0431;1;шт;6824,34;Краснодар;;;0
